	GPSLAT	GPSLON	GPSALT	GPSSPE	HUM	TEMP	PRES	CO	CO2	NH2	NH3	TVOC	COMX	COMY	COMZ	ACCX	ACCY	ACCZ	GYRX	GYRY	GYRZ	BAT	VEL	ANGA	ANGB
700	39.8479	36.5025	67.8463	52.3772	34.2449	-8.4799	8000.5999999999185	63.0248	52.6443	10.9325	73.1353	47.6573	173.51	62.15	121.55	81.607	34.0817	10.0551	310.36	206.78	325.02	0	803	7.646483	-55.741552
701	41.2499	94.4922	9.6535	87.6467	47.5916	7.7899	7867.277999999918	14.8163	82.7415	63.9809	97.0004	52.5483	237.48	78.06	151.92	61.3962	11.3741	43.9143	241.96	65.05	332.13	0	263	-147.944525	-138.271856
702	53.3457	24.8276	78.9438	31.6334	93.1858	26.1562	7733.955999999918	15.8919	39.8811	45.11	9.7199	73.4899	26.05	248.83	81.81	58.8943	80.9878	24.197	26.12	316.29	354.93	1	352	-16.730757	-112.025422
703	2.3231	1.8793	86.406	47.8936	86.4798	6.1466	7600.633999999918	37.1503	41.0891	73.9127	22.9676	83.9336	121.44	348.62	27.1	42.8104	0.7193	82.7132	252.3	129.79	146.84	0	833	-28.307231	-16.078793
704	67.9514	15.3349	9.8759	76.9083	30.5486	-24.849	7467.311999999918	26.2315	94.6002	42.2551	0.0158	70.4889	110.68	342.59	311.58	65.2075	17.5421	28.4006	98.94	312.54	119.12	0	1217	-4.211085	172.072604
705	80.4948	60.2155	56.2145	10.657	76.8592	-27.8519	7333.989999999918	25.4456	52.8743	69.3848	13.1541	47.7214	143.34	163.85	1.37	4.3426	85.1972	95.878	7.65	343.03	154.91	0	1468	100.695293	122.517392
706	82.1692	47.4807	29.0129	69.8235	47.551	-11.0669	7200.667999999918	87.3667	86.6519	39.6209	26.7394	89.023	64.45	16.91	80.02	60.4942	72.5902	34.8796	283.57	1.22	296.8	0	721	53.059937	111.63882
707	18.8553	85.1108	45.9179	53.0791	93.9205	-27.8058	7067.345999999918	80.906	56.8688	0.5516	86.5075	1.1826	70.07	332.68	345.57	94.5404	74.6388	38.2964	115.65	337.66	239.15	0	1262	106.396077	106.867278
708	83.008	86.2534	84.626	34.3232	38.5426	-2.8535	6934.023999999918	58.7847	59.6933	76.101	7.3015	72.2355	346.04	239.2	183.71	42.7744	46.077	12.3293	246.87	98.9	190.76	0	1623	-175.505096	-78.258138
709	3.4287	34.9474	85.6236	71.6228	21.6302	14.8496	6800.7019999999175	8.0178	69.3679	18.1929	82.5624	35.8227	156.1	64.52	195.77	20.4668	43.8143	75.8318	11.96	227.22	30.6	0	1014	92.559387	4.361627
710	86.2632	75.2677	51.842	65.7127	87.1218	-37.7655	6667.379999999917	82.6038	7.1052	16.2462	29.8009	55.4501	46.54	264.03	20.95	77.0311	49.98	88.7796	155.85	198.46	312.04	1	630	-45.918429	-50.381311
711	19.8759	29.284	89.9275	65.2421	82.441	-39.8426	6534.057999999917	29.0182	41.601	37.194	71.312	84.013	275.78	220.94	24.1	50.22	1.7238	48.3854	242.46	13.28	87.85	1	912	-109.169814	51.459162
712	24.2301	51.312	48.5595	88.6363	97.7716	-27.5239	6400.735999999917	59.7795	96.7885	71.371	37.7441	21.1618	173.46	268.84	83.88	10.4845	12.5014	0.9169	119.59	339.51	94.57	0	1714	-138.714672	172.54511
713	62.574	91.2812	36.7801	62.7242	48.271	20.2395	6267.413999999917	95.1132	94.8987	57.7732	22.1194	35.3692	233.5	26.36	312.72	24.2183	69.1963	11.7243	280.44	93.15	274.86	1	673	97.861783	-99.254279
714	7.0979	98.7104	75.9862	82.0333	51.4677	-21.7044	6134.091999999917	37.7958	76.7115	52.2367	54.223	73.0192	248.03	31.83	58.31	96.2175	71.8855	13.1241	131.53	85.71	211.72	0	1205	53.50227	-173.619691
715	95.2433	68.3795	4.6395	16.9697	89.0293	-13.5832	6000.769999999917	21.1953	22.7388	45.7007	58.3772	10.1937	358.21	242.66	11.49	32.4531	29.0046	70.253	17.52	88.57	137.25	0	1305	-116.636471	-95.382906
716	60.233	84.4956	63.1562	77.2529	94.1374	-30.8081	5867.447999999917	73.5106	44.6371	68.3742	0.5115	85.0922	178.85	227.44	250.54	59.2775	3.5365	30.1272	0.31	166.45	201.52	0	614	-13.387323	108.008275
717	56.5977	25.8959	49.6808	1.7035	62.3555	-36.8226	5734.1259999999165	87.5264	64.7685	57.4822	91.9954	93.5697	6.01	58.35	222.75	45.3197	54.347	89.1352	307.2	269.08	115.7	1	976	15.910214	-126.751374
718	61.8612	8.9227	17.7938	36.535	76.8787	12.8859	5600.803999999916	25.0724	55.5872	69.69	28.921	70.4115	263.52	217.94	62.55	47.0135	27.7027	88.9413	246.45	107.46	43.7	1	1066	75.885419	-114.990622
719	37.3572	16.7563	68.4486	94.6523	70.0811	16.9134	5467.481999999916	7.5521	98.9224	72.1477	23.6985	47.3766	249.2	97.71	295.76	68.1232	45.3513	91.3647	60.37	214.91	62.18	0	61	-15.584298	1.267737
720	80.9136	18.8387	45.7418	45.7807	41.9239	-13.4	5334.159999999916	27.6432	60.5543	27.7713	9.6724	95.5723	274.85	178.59	326.07	73.414	71.8487	4.9811	106.17	107.83	275.75	0	1228	91.103956	-165.223933
721	94.5504	38.9197	7.7211	30.458	34.0992	-24.7873	5200.837999999916	62.6633	93.8447	80.2463	20.1277	42.9326	184.18	249.09	193.48	58.2404	30.4857	95.8478	299.86	107.36	354.95	0	1418	-80.733904	-70.047685
722	13.6432	77.3814	64.0752	24.6401	37.5212	22.8948	5067.515999999916	16.5046	86.6631	36.2065	42.7632	28.3175	54.15	146.86	249.87	37.4831	55.4866	45.5992	190.87	7.88	101.1	1	610	151.100881	-19.690738
723	53.5776	71.2617	49.7879	6.1455	78.0499	-36.4478	4934.193999999916	0.4141	48.3434	2.0937	60.0653	85.1454	227.29	328.59	119.33	88.9738	19.1256	33.2098	130.84	68.48	208.33	0	1660	-161.685229	41.693034
724	18.8147	25.8222	78.9421	70.6529	11.1914	-17.9976	4800.871999999916	61.2358	30.7805	85.2511	51.7961	19.9243	223.71	302.79	347.55	28.8872	30.859	4.5198	152.44	321.14	80.02	1	296	127.439386	38.444495
725	79.3849	1.2435	81.5667	70.7976	49.909	-19.541	4667.549999999916	2.4308	98.2517	7.5417	5.5356	96.1798	286.5	328.2	78.49	13.3202	39.1773	13.0542	227.36	337.87	45.61	0	801	64.716091	155.696797
726	53.2504	48.5177	47.2008	51.2824	32.553	-30.2237	4534.2279999999155	58.796	86.9266	36.0053	22.9081	4.1018	59.06	315.8	206.49	33.2811	68.2442	6.8657	315.45	161.4	185.52	1	455	124.752482	123.730742
727	14.5683	73.3969	81.7662	69.2795	4.5549	13.9346	4400.905999999915	9.3074	35.0799	53.5426	61.2721	81.2213	147.87	158.44	215.58	16.0873	31.9911	42.9811	245.9	6.46	267.81	1	1707	-93.835722	-96.348488
728	4.5375	69.5827	37.3193	63.5741	50.181	-26.7905	4267.583999999915	94.0126	66.0032	68.7791	27.0795	44.7249	191.77	261.82	262.68	74.5498	44.3439	95.5734	5.72	156.91	27.98	1	1690	-135.032218	173.205508
729	46.5105	79.0639	94.2103	8.7304	54.0347	8.7586	4134.261999999915	72.3817	4.216	27.7054	13.0249	76.0066	254.54	53.18	357.08	84.5831	37.1502	40.62	339.9	285.5	168.98	1	489	110.655574	-68.716918
730	52.7339	22.7667	28.9649	44.4165	89.2157	-17.3876	4000.939999999915	74.6515	80.2542	38.4358	26.635	35.9206	252.86	65.56	357.29	38.3408	93.4821	91.5444	252.63	110.73	327.73	0	344	-86.399491	-140.65939
731	96.4704	47.2906	35.6606	37.2216	56.8717	-23.1288	3867.617999999915	58.629	87.8269	72.0301	22.3231	84.6176	106.96	218.44	320.04	52.9286	34.3369	66.5627	163.89	286.47	240.97	1	447	93.353419	-93.15999
732	12.2495	82.2345	95.3079	40.7136	28.1231	-18.2357	3734.295999999915	29.6545	63.9523	49.439	49.1271	79.5092	348.51	243.93	265.16	69.9705	21.0798	61.4827	5.43	176.32	273.69	0	1438	-131.591041	-32.400824
733	95.419	28.3564	22.3903	26.7084	19.1511	-37.2923	3600.9739999999147	11.4536	29.0735	6.6325	72.1277	93.7854	250.47	62.06	355.17	17.7052	3.0763	33.3359	217.1	219.64	113.71	1	7	-163.312697	-65.477996
734	36.2529	56.1278	20.6699	63.7915	59.8095	9.0662	3467.6519999999146	49.2138	90.7033	57.6089	74.6189	41.8772	185.45	220.26	75.91	22.6214	81.8503	92.0519	224.92	192.62	288.35	1	1678	-176.061116	116.141469
735	15.3974	77.235	93.1982	8.9205	46.5951	-34.007	3334.3299999999144	66.5757	98.4653	26.7102	45.5167	14.3079	98.58	308.46	356.83	82.6342	97.5359	77.8645	245.67	291.01	189.78	1	301	23.10074	-111.989113
736	69.8443	6.5311	79.1668	92.4355	80.9548	-23.5279	3201.0079999999143	64.8814	72.1818	26.7732	98.7482	92.8097	324.98	347.83	204.87	79.2149	65.109	28.8418	89.8	183.42	47.53	1	1781	-125.887969	-106.364616
737	34.4807	75.7422	85.396	10.7868	88.1383	12.8391	3067.685999999914	89.698	89.7673	40.4008	53.3679	39.0794	339.12	142.93	112.11	24.8103	84.2565	18.6413	222.39	35.3	54.74	1	1574	-45.647027	-131.625623
738	97.7948	1.5882	87.3843	66.6842	17.446	11.6775	2934.363999999914	92.3797	60.5304	1.7843	53.7592	26.3622	63.73	104.44	285.49	22.3095	53.7502	29.1093	70.02	317.63	305.74	0	1724	-107.290497	-92.658595
739	51.2046	7.8983	39.594	29.953	73.7727	5.3253	2801.041999999914	57.9836	38.5984	30.1123	55.9999	20.3141	133.89	301.5	61.66	48.763	25.8012	79.3801	330.74	32.85	347.04	0	322	142.498762	37.749713
740	84.315	87.5629	59.952	89.1423	70.0007	21.6884	2667.719999999914	81.0984	95.9654	71.8313	64.6565	4.0191	139.79	59.38	278.54	24.3057	43.4865	9.5524	177.81	35.23	162.1	1	1407	111.493507	-34.333526
741	8.8984	74.938	88.774	77.0482	36.0781	-14.6624	2534.3979999999137	27.4558	34.4211	72.2956	88.4799	98.1183	53.1	325.22	17.81	46.5041	76.6045	24.2127	208.18	245.54	57.8	1	427	-72.29149	96.020973
742	34.6767	3.4041	34.8826	39.4365	91.4858	12.4275	2401.0759999999136	22.7626	70.6486	31.8164	18.7265	14.4396	207.99	303.37	256.91	5.2255	33.4147	96.8313	164.88	68.14	144.09	1	1277	-27.012392	-110.462928
743	55.242	41.1116	52.0907	22.6558	58.7972	-0.2676	2267.7539999999135	2.3924	47.5746	32.0261	72.416	17.269	324.25	315.08	55.8	44.3128	31.2857	4.8494	226.3	135.51	53.41	1	792	57.836087	-28.616044
744	43.9806	47.4228	63.0047	26.1982	58.8091	26.8557	2134.4319999999134	0.6054	38.3993	54.9447	87.6272	60.2174	321.6	14.54	240.38	63.0309	81.5476	97.177	9.47	262.58	28.11	0	1116	-120.772565	146.009824
745	21.1564	61.0685	2.2189	75.0531	41.3757	29.684	2001.1099999999133	9.4654	39.4244	38.0413	41.7195	18.1164	73.65	302.93	276.8	18.9695	85.4114	54.246	243.27	265.77	110.49	1	189	84.39057	108.158072
746	90.1118	5.4319	24.0292	84.2144	26.9221	-37.7529	1867.7879999999132	0.3879	3.5747	23.7172	18.5087	40.7183	73.18	208.53	345.36	11.2448	45.1583	49.6373	129.96	311.53	38.67	1	1602	101.875091	137.400714
747	88.7997	39.8886	76.0724	51.1831	70.6307	-25.343	1734.465999999913	97.2303	66.8322	57.8791	8.8688	27.2334	86.59	288.34	58.05	35.0487	18.7935	88.9662	132.74	357.7	105.75	1	677	60.398676	99.023202
748	86.2116	70.2277	19.0344	56.4322	68.5294	-28.9388	1601.143999999913	40.5369	30.5694	55.5062	23.9852	20.6811	205.79	156.7	43.15	93.7492	12.9269	2.5287	305.09	326.4	198.68	0	468	-77.329439	138.418733
749	88.6854	9.6511	24.6154	87.3882	70.1499	-30.2355	1467.8219999999128	69.5441	16.7971	52.7404	63.35	65.7997	355.75	1.63	353.47	72.0876	62.6701	64.2858	219.86	79.34	151.13	0	16	156.211555	89.729069
750	95.3191	9.6023	78.4981	65.4481	58.1214	15.9554	1334.4999999999127	83.3025	35.0153	79.5592	1.6974	76.8868	6.71	64.56	105.62	26.4788	26.3314	42.0883	276.2	8.65	183.12	1	175	179.995856	166.885548
751	80.8639	89.3097	22.9952	15.7048	47.6515	-25.562	1201.1779999999126	48.0085	0.2437	77.7502	13.3877	31.9747	239.01	112.59	143.05	36.2509	91.5585	97.941	270.8	44.18	195.39	1	815	50.782734	-37.474902
752	76.8289	66.6104	27.8837	52.5958	30.7307	20.2597	1067.8559999999125	41.5094	81.1897	88.2392	37.7887	86.1733	267.09	276.31	35.73	38.4104	31.0302	57.6664	85.79	273.8	102.05	0	922	-158.317573	156.507286
753	28.9691	80.1006	78.3147	94.4996	44.7675	-16.261	934.5339999999125	75.7348	94.1168	15.2662	66.5742	46.0404	301.32	299.47	173.18	97.1299	87.045	85.631	341.34	170.59	204.62	1	1307	138.169939	149.885967
754	67.781	78.5489	83.9464	21.0667	17.9633	-3.5005	801.2119999999125	76.7859	94.5589	8.1867	7.3253	27.8213	38.66	316.58	76.94	93.1158	90.0616	52.5643	1.87	128.85	285.03	0	943	0.550962	-61.193084
755	33.0528	41.2063	0.0011	13.3338	53.486	16.0602	667.8899999999124	82.0823	28.3571	90.5285	58.0051	84.487	68.59	306.12	46.22	92.8658	28.3163	77.2381	43.36	99.62	13.92	1	1035	-9.681408	88.227453
756	22.1759	5.7375	73.6442	25.9603	50.0599	-31.8613	534.5679999999124	85.4919	48.4516	60.171	87.3609	48.2338	98.27	49.39	78.05	38.4401	64.9068	8.19	189.65	66.69	21.46	1	1419	-13.352132	-47.522285
757	45.7997	5.5775	66.8044	64.1628	79.0782	29.7185	401.24599999991244	59.6553	11.3037	45.3846	66.6088	51.7326	229.01	124.02	105.84	24.9073	51.5477	84.9011	189.53	257.57	202.56	1	383	10.905469	-51.671168
758	77.3532	67.9668	70.1885	26.0612	33.9886	11.5385	267.92399999991244	83.063	64.4634	75.8107	14.8209	2.3671	160.33	98.73	308.98	18.171	22.1252	80.0717	281.11	266.18	218.86	1	883	-106.940497	10.636107
759	91.1948	75.1392	80.7292	98.6603	75.2753	-18.1895	134.60199999991244	85.2619	18.0664	47.3568	3.7339	90.7153	26.07	336.86	72.75	82.0042	81.1767	86.3902	212.9	164.46	248.36	0	369	88.544345	133.992562
760	76.3028	73.3161	73.8514	33.0807	94.0045	1.9055	1.2799999999124339	64.2603	80.9677	52.082	29.0646	19.3873	61.88	20.34	261.39	66.9439	84.2677	36.3813	247.18	261.91	220.36	1	773	-44.437778	154.726616
